anime_id,Name,Genres,Type,Studios,Source,Duration,Image URL
37217,Heat Meat Up: Kokusan Sengen,UNKNOWN,Music,UNKNOWN,Original,3 min,https://cdn.myanimelist.net/images/anime/1026/98491.jpg
37219,Xiongmao He Xiao Yan Shu,Comedy,TV,UNKNOWN,Other,12 min per ep,https://cdn.myanimelist.net/images/anime/1664/90310.jpg
37221,Release the Spyce,Action,TV,Lay-duce,Original,24 min per ep,https://cdn.myanimelist.net/images/anime/1623/95617.jpg
37222,Tsun M! Gyutto Shibatte Shidoushite The Animation,Hentai,OVA,Shion,Visual novel,25 min,https://cdn.myanimelist.net/images/anime/1671/90317.jpg
37223,Ore ga Kanojo wo *su Wake,Hentai,OVA,Suzuki Mirano,Original,16 min per ep,https://cdn.myanimelist.net/images/anime/1841/103745.jpg
37224,JK to Inkou Kyoushi 4 feat. Ero Giin-sensei,Hentai,OVA,PoRO,Visual novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1714/92907.jpg
37225,Xiao Hua Xian,Fantasy,TV,Taomee,Game,13 min per ep,https://cdn.myanimelist.net/images/anime/1902/90321.jpg
37228,Tian Shu Qi Tan,Adventure,Movie,Shanghai Animation Film Studio,Original,1 hr 29 min,https://cdn.myanimelist.net/images/anime/1494/90330.jpg
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,"Action, Adventure, Fantasy",TV,Encourage Films,Game,23 min per ep,https://cdn.myanimelist.net/images/anime/1394/95704.jpg
37233,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,Hentai,OVA,T-Rex,Manga,15 min per ep,https://cdn.myanimelist.net/images/anime/1261/115093.jpg
37241,Aware! Meisaku-kun: Human Academy Robot Kyoushitsu,Comedy,ONA,UNKNOWN,Original,45 sec per ep,https://cdn.myanimelist.net/images/anime/1263/90360.jpg
37242,Hoshi to Tsubasa no Paradox,"Action, Sci-Fi",ONA,Sunrise,Game,3 min per ep,https://cdn.myanimelist.net/images/anime/1874/112322.jpg
37243,Kataribe Jinkou Chinou ga Tsubuyaku Noroi no Yogen,"Horror, Suspense",ONA,UNKNOWN,Manga,1 min,https://cdn.myanimelist.net/images/anime/1225/90378.jpg
37244,Gan Gan Ganko-chan 2nd Season,"Comedy, Sci-Fi",TV,10Gauge,Original,5 min per ep,https://cdn.myanimelist.net/images/anime/1066/90380.jpg
37245,Gundam Build Divers,"Action, Sci-Fi",TV,Sunrise,Original,24 min per ep,https://cdn.myanimelist.net/images/anime/1701/90388.jpg
37246,"Moshimoshi, Terumi desu.",Slice of Life,ONA,UNKNOWN,Manga,1 min per ep,https://cdn.myanimelist.net/images/anime/1812/108112.jpg
37247,Gundam Build Divers Prologue,"Action, Sci-Fi",ONA,Sunrise,Original,14 min,https://cdn.myanimelist.net/images/anime/1605/90391.jpg
37249,DC Super Heroes vs Taka no Tsume-dan Promotion Eizou,Comedy,ONA,DLE,Original,2 min,https://cdn.myanimelist.net/images/anime/1334/90401.jpg
37254,Last Period: Owarinaki Rasen no Monogatari,"Action, Adventure, Comedy, Fantasy",TV,J.C.Staff,Game,23 min per ep,https://cdn.myanimelist.net/images/anime/1710/95065.jpg
37255,Genki Genki Non-tan: Obake Mura Meiro,UNKNOWN,OVA,Polygon Pictures,Original,35 min,https://cdn.myanimelist.net/images/anime/1456/90421.jpg
37256,Chainsaw Bunny: Deleted Scene,"Horror, Supernatural, Suspense",ONA,UNKNOWN,Original,58 sec,https://cdn.myanimelist.net/images/anime/1282/95802.jpg
37258,Omae wa Mada Gunma wo Shiranai,Comedy,TV,Asahi Production,Web manga,3 min per ep,https://cdn.myanimelist.net/images/anime/1433/90426.jpg
37259,Hanebado!,Sports,TV,LIDENFILMS,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1288/93432.jpg
37262,Ta ga Tame no Alchemist,"Action, Adventure, Fantasy",Movie,Satelight,Game,1 hr 57 min,https://cdn.myanimelist.net/images/anime/1257/116016.jpg
37263,Quiz Tokiko-san,Slice of Life,TV,UNKNOWN,Original,2 min per ep,https://cdn.myanimelist.net/images/anime/1313/91294.jpg
37264,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,Comedy,ONA,UNKNOWN,Light novel,5 min,https://cdn.myanimelist.net/images/anime/1441/92708.jpg
37265,God Eater Reso Nantoka Gekijou,"Fantasy, Sci-Fi",ONA,"Passione, Creators in Pack",Game,7 min per ep,https://cdn.myanimelist.net/images/anime/1633/95138.jpg
37266,Ano Ko Secret,Romance,Music,TriF Studio,Original,3 min,https://cdn.myanimelist.net/images/anime/1525/90454.jpg
37267,Go-chan.: Moko to Koori no Ue no Yakusoku,Adventure,Movie,"SynergySP, Shin-Ei Animation",Original,51 min,https://cdn.myanimelist.net/images/anime/1037/90455.jpg
37268,Z/X: Code Reunion,"Fantasy, Sci-Fi",TV,Passione,Card game,24 min per ep,https://cdn.myanimelist.net/images/anime/1077/111410.jpg
37272,Kujira no Kora wa Sajou ni Manabu!,"Comedy, Drama, Fantasy, Mystery",Special,J.C.Staff,Manga,10 min per ep,https://cdn.myanimelist.net/images/anime/1857/90626.jpg
37273,Qiezi Mabo Forever,UNKNOWN,Music,UNKNOWN,Original,4 min,https://cdn.myanimelist.net/images/anime/1310/98377.jpg
37277,Beatless Intermission,"Action, Drama, Romance, Sci-Fi",Special,Diomedéa,Novel,24 min per ep,https://cdn.myanimelist.net/images/anime/1709/90468.jpg
37278,Sword Art Online Fatal Bullet: The Third Episode - Pilot-ban,UNKNOWN,ONA,UNKNOWN,Game,3 min,https://cdn.myanimelist.net/images/anime/1821/90470.jpg
37279,Eyedrops Special Episode,UNKNOWN,ONA,UNKNOWN,Original,8 min per ep,https://cdn.myanimelist.net/images/anime/1727/90471.jpg
37280,Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,"Drama, Romance",ONA,UWAN Pictures,Game,Unknown,https://cdn.myanimelist.net/images/anime/1740/90472.jpg
37281,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,"Comedy, Hentai",ONA,Ark,Manga,6 min per ep,https://cdn.myanimelist.net/images/anime/1716/93151.jpg
37283,Beyblade Burst Chouzetsu,"Action, Adventure, Sci-Fi, Sports",TV,OLM,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1021/91111.jpg
37284,Tanuki to Kitsune Specials,Comedy,Special,"Gathering, Lesprit",Web manga,1 min per ep,https://cdn.myanimelist.net/images/anime/1853/90487.jpg
37285,"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",UNKNOWN,ONA,UNKNOWN,Other,1 min,https://cdn.myanimelist.net/images/anime/1650/90488.jpg
37286,It's My Life,"Comedy, Fantasy",OVA,Creators in Pack,Manga,14 min,https://cdn.myanimelist.net/images/anime/1998/105349.jpg
37287,Tsuma Netori: Ryoujoku Rinne,Hentai,OVA,Teatro Nishi Tokyo Studio,Visual novel,29 min,https://cdn.myanimelist.net/images/anime/1218/103770.jpg
37290,Ani x Para: Anata no Hero wa Dare desu ka,Sports,Special,"Nippon Animation, Gallop, TMS Entertainment, SynergySP, DLE",Original,5 min per ep,https://cdn.myanimelist.net/images/anime/1336/102231.jpg
37291,Mo Ri Shu Guang,"Action, Boys Love, Horror, Supernatural, Suspense",ONA,Dawn Animation,Novel,17 min per ep,https://cdn.myanimelist.net/images/anime/1939/90507.jpg
37292,Fei Ren Zai,"Comedy, Supernatural",ONA,Fenz,Manga,5 min per ep,https://cdn.myanimelist.net/images/anime/1085/137076.jpg
37293,Wo Jia Da Shixiong Naozi You Keng,"Action, Adventure, Comedy",ONA,UNKNOWN,Manga,4 min per ep,https://cdn.myanimelist.net/images/anime/1700/90509.jpg
37294,Wangu Xian Qiong II,"Adventure, Comedy, Fantasy",ONA,"Haoliners Animation League, ASK Animation Studio",Novel,15 min per ep,https://cdn.myanimelist.net/images/anime/1102/93891.jpg
37300,Xiao Liyu Lixian Ji,"Adventure, Fantasy",TV,UNKNOWN,Other,28 min per ep,https://cdn.myanimelist.net/images/anime/1305/90532.jpg
37302,Kemurikusa (TV),"Fantasy, Sci-Fi",TV,Yaoyorozu,Original,23 min per ep,https://cdn.myanimelist.net/images/anime/1254/100472.jpg
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,"Action, Supernatural",Movie,GoHands,Manga,1 hr 1 min,https://cdn.myanimelist.net/images/anime/1640/90999.jpg
37304,K: Seven Stories Movie 3 - Side:Green - Uwagaki Sekai,"Action, Supernatural",Movie,GoHands,Manga,59 min,https://cdn.myanimelist.net/images/anime/1267/91000.jpg
37305,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,"Action, Supernatural",Movie,GoHands,Light novel,1 hr 6 min,https://cdn.myanimelist.net/images/anime/1211/91852.jpg
37306,K: Seven Stories Movie 5 - Memory of Red - Burn,"Action, Supernatural",Movie,GoHands,Manga,1 hr 1 min,https://cdn.myanimelist.net/images/anime/1790/91851.jpg
37307,K: Seven Stories Movie 6 - Circle Vision - Nameless Song,"Action, Supernatural",Movie,GoHands,Original,58 min,https://cdn.myanimelist.net/images/anime/1491/92832.jpg
37308,K: Seven Stories - The Idol K,Comedy,Movie,GoHands,Original,7 min per ep,https://cdn.myanimelist.net/images/anime/1642/90546.jpg
37311,Kemurikusa,"Action, Adventure, Sci-Fi",ONA,Yaoyorozu,Original,14 min per ep,https://cdn.myanimelist.net/images/anime/1433/98285.jpg
37316,Cocktail Prince: Shaking Night!!,UNKNOWN,Music,UNKNOWN,Game,1 min,https://cdn.myanimelist.net/images/anime/1977/90573.jpg
37318,Toji no Miko: Kizamishi Issen no Tomoshibi PV,"Action, Comedy",ONA,UNKNOWN,Game,45 sec per ep,https://cdn.myanimelist.net/images/anime/1083/93003.jpg
37320,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,"Drama, Hentai",ONA,Magic Bus,Web manga,5 min per ep,https://cdn.myanimelist.net/images/anime/1464/108630.jpg
37324,Youkai Watch: Shadow Side,"Comedy, Supernatural",TV,OLM,Game,24 min per ep,https://cdn.myanimelist.net/images/anime/1072/90600.jpg
37325,Kuroneko Monroe,Comedy,TV,UNKNOWN,Manga,4 min per ep,https://cdn.myanimelist.net/images/anime/1095/90602.jpg
37326,Japan World Cup,Comedy,OVA,UNKNOWN,Original,23 min per ep,https://cdn.myanimelist.net/images/anime/1583/90603.jpg
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,"Fantasy, Slice of Life",TV,Studio Deen,Original,12 min per ep,https://cdn.myanimelist.net/images/anime/1123/93548.jpg
37334,Star Wars/Force no Kakusei,Sci-Fi,ONA,UNKNOWN,Other,1 min,https://cdn.myanimelist.net/images/anime/1391/90625.jpg
37335,Nara-shi x Inoue Ryou,Comedy,Special,UNKNOWN,Original,3 min per ep,https://cdn.myanimelist.net/images/anime/1497/90627.jpg
37336,Hakodate Musical,UNKNOWN,Special,UNKNOWN,Original,35 sec,https://cdn.myanimelist.net/images/anime/1925/90628.jpg
37337,Sara Ke Puccho,UNKNOWN,ONA,UNKNOWN,Original,4 min,https://cdn.myanimelist.net/images/anime/1745/90629.jpg
37338,Chuukan Kanriroku Tonegawa,"Comedy, Drama",TV,Madhouse,Manga,23 min per ep,https://cdn.myanimelist.net/images/anime/1072/93145.jpg
37340,Venus Blood: Brave,Hentai,OVA,BreakBottle,Visual novel,20 min per ep,https://cdn.myanimelist.net/images/anime/1806/114860.jpg
37341,Yuru Camp△ Specials,Slice of Life,Special,C-Station,Manga,8 min per ep,https://cdn.myanimelist.net/images/anime/1258/91059.jpg
37343,Working Boys,UNKNOWN,Special,UNKNOWN,Original,5 min,https://cdn.myanimelist.net/images/anime/1100/90646.jpg
37344,Hello Kagerou,UNKNOWN,Music,UNKNOWN,Original,4 min,https://cdn.myanimelist.net/images/anime/1071/90652.jpg
37345,Plunderer,"Action, Fantasy, Romance, Ecchi",TV,Geek Toys,Manga,22 min per ep,https://cdn.myanimelist.net/images/anime/1534/104784.jpg
37346,Etotama: Nyankyaku Banrai,"Action, Comedy, Fantasy",ONA,Shirogumi,Original,28 min,https://cdn.myanimelist.net/images/anime/1559/110932.jpg
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,"Action, Adventure, Fantasy",TV,J.C.Staff,Light novel,24 min per ep,https://cdn.myanimelist.net/images/anime/1730/101329.jpg
37348,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,"Action, Adventure, Fantasy",Movie,J.C.Staff,Light novel,1 hr 22 min,https://cdn.myanimelist.net/images/anime/1239/96949.jpg
37349,Goblin Slayer,"Action, Adventure, Fantasy",TV,White Fox,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1719/95621.jpg
37350,Obake de Ii kara Hayaku Kite,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1542/90663.jpg
37351,Ten made Tobaso,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1876/90664.jpg
37352,Quote,UNKNOWN,Music,UNKNOWN,Original,4 min per ep,https://cdn.myanimelist.net/images/anime/1042/90665.jpg
37355,Irotoridori no Melody,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1490/90685.jpg
37356,Outsider:Requiem,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1873/90686.jpg
37357,Prism (2018),UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1476/90743.jpg
37358,Boat Race Marugame Image Talent Mimika,Sports,Special,UNKNOWN,Original,14 sec,https://cdn.myanimelist.net/images/anime/1244/90691.jpg
37359,Kekkero Ke,Comedy,TV,Production I.G,Original,1 min per ep,https://cdn.myanimelist.net/images/anime/1377/93114.jpg
37360,Imouto Paradise! 3 The Animation,Hentai,OVA,Anime Antenna Iinkai,Visual novel,17 min per ep,https://cdn.myanimelist.net/images/anime/1685/104067.jpg
37362,Sword Art Online Fatal Bullet: The Third Episode,UNKNOWN,Special,UNKNOWN,Game,3 min,https://cdn.myanimelist.net/images/anime/1253/123621.jpg
37364,Kekkai Sensen & Beyond: Zapp Renfro Ingaouhouchuu!!/Baccardio no Shizuku,"Action, Comedy, Fantasy",OVA,Bones,Manga,25 min,https://cdn.myanimelist.net/images/anime/1874/96668.jpg
37365,Oshie to Tabi Suru Otoko,Mystery,Movie,UNKNOWN,Novel,9 min,https://cdn.myanimelist.net/images/anime/1755/90710.jpg
37368,Shounen Ashibe: Go! Go! Goma-chan 3,"Comedy, Slice of Life",TV,"Bridge, Husio Studio",4-koma manga,9 min per ep,https://cdn.myanimelist.net/images/anime/1001/91711.jpg
37369,Neko Neko Nihonshi 3rd Season,UNKNOWN,TV,Joker Films,Web manga,9 min per ep,https://cdn.myanimelist.net/images/anime/1689/90730.jpg
37370,The Perfect World,UNKNOWN,Music,Production I.G,Original,2 min,https://cdn.myanimelist.net/images/anime/1336/90731.jpg
37374,Pastel Memories,"Action, Adventure, Sci-Fi",TV,Project No.9,Game,24 min per ep,https://cdn.myanimelist.net/images/anime/1563/95294.jpg
37377,"Masamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita Cinderella","Comedy, Romance",OVA,SILVER LINK.,Manga,23 min,https://cdn.myanimelist.net/images/anime/1439/123818.jpg
37379,Chihayafuru 3,"Drama, Sports",TV,Madhouse,Manga,22 min per ep,https://cdn.myanimelist.net/images/anime/1898/110709.jpg
37384,Fire Bird,UNKNOWN,Music,HOTZIPANG,Other,3 min,https://cdn.myanimelist.net/images/anime/1648/99126.jpg
37385,Tough Boy,Action,Music,UNKNOWN,Music,3 min,https://cdn.myanimelist.net/images/anime/1569/90777.jpg
37386,Calicula Machine,Avant Garde,Movie,UNKNOWN,Original,7 min,https://cdn.myanimelist.net/images/anime/1069/98736.jpg
37387,Wata no Kuni Hoshi Pilot,Fantasy,Special,Mushi Production,Manga,2 min,https://cdn.myanimelist.net/images/anime/1132/90779.jpg
37388,Souten no Ken: Regenesis 2nd Season,Action,TV,Polygon Pictures,Manga,22 min per ep,https://cdn.myanimelist.net/images/anime/1002/93814.jpg
37390,Xi Yangyang Yu Hui Tailang: Xi Qi Yangyang Guo She Nian,"Adventure, Comedy",Movie,UNKNOWN,Unknown,1 hr 28 min,https://cdn.myanimelist.net/images/anime/1356/134764.jpg
37391,Xi Yangyang Yu Hui Tailang: Fei Ma Qi Yu Ji,"Adventure, Comedy",Movie,UNKNOWN,Unknown,1 hr 20 min,https://cdn.myanimelist.net/images/anime/1365/90791.jpg
37392,Xi Yangyang Yu Hui Tailang: Yang Nian Xi Yangyang,"Adventure, Comedy",Movie,UNKNOWN,Unknown,1 hr 26 min,https://cdn.myanimelist.net/images/anime/1866/90792.jpg
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!","Comedy, Fantasy",TV,Project No.9,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1205/111403.jpg
37395,Zoids Wild,"Action, Adventure, Comedy, Sci-Fi",TV,OLM,Other,24 min per ep,https://cdn.myanimelist.net/images/anime/1792/95048.jpg
37396,Shikioriori,"Drama, Romance",Movie,CoMix Wave Films,Original,26 min per ep,https://cdn.myanimelist.net/images/anime/1529/93093.jpg
37398,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,Slice of Life,Movie,UNKNOWN,Game,1 hr 25 min,https://cdn.myanimelist.net/images/anime/1789/91453.jpg
37401,Irotoridori,UNKNOWN,Music,UNKNOWN,Original,3 min,https://cdn.myanimelist.net/images/anime/1691/90808.jpg
37402,No Game No Life: Zero - Manner Movie,Comedy,Movie,Studio PuYUKAI,Unknown,2 min,https://cdn.myanimelist.net/images/anime/1278/122850.jpg
37403,Ahiru no Sora,Sports,TV,Diomedéa,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1975/108030.jpg
37404,Circus,UNKNOWN,Music,UNKNOWN,Original,1 min,https://cdn.myanimelist.net/images/anime/1939/90811.jpg
37405,Dokidoki Little Ooyasan,Hentai,OVA,Collaboration Works,Other,16 min per ep,https://cdn.myanimelist.net/images/anime/1733/103916.jpg
37406,Shampoo no Nioi ga Shita,UNKNOWN,Music,Tatsunoko Production,Original,5 min,https://cdn.myanimelist.net/images/anime/1394/93683.jpg
37407,Penguin Highway,"Fantasy, Mystery, Sci-Fi",Movie,Studio Colorido,Novel,1 hr 58 min,https://cdn.myanimelist.net/images/anime/1320/93443.jpg
37408,Taishou Mebiusline: Chicchai-san - You and I,Boys Love,Special,Studio A-CAT,Visual novel,4 min,https://cdn.myanimelist.net/images/anime/1405/90826.jpg
37409,Tabechatta tte Ii no ni na!,"Comedy, Slice of Life",ONA,Gaina,Original,5 min per ep,https://cdn.myanimelist.net/images/anime/1350/90837.jpg
37413,Polka Dot,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1179/90851.jpg
37414,Stereo,UNKNOWN,Music,UNKNOWN,Original,2 min per ep,https://cdn.myanimelist.net/images/anime/1126/92196.jpg
37418,Ookami Kodomo no Ame to Yuki x House Shokuhin Stew CM,Slice of Life,Special,Studio Chizu,Original,15 sec,https://cdn.myanimelist.net/images/anime/1890/90862.jpg
37419,Kyushu Love Milk Club,Slice of Life,Special,UNKNOWN,Original,15 sec per ep,https://cdn.myanimelist.net/images/anime/1969/90864.jpg
37420,Mori no Kokoro-Koro,Fantasy,Special,UNKNOWN,Original,29 sec,https://cdn.myanimelist.net/images/anime/1818/90865.jpg
37421,MaxValu Kyushu,Slice of Life,Special,UNKNOWN,Original,15 sec,https://cdn.myanimelist.net/images/anime/1244/90866.jpg
37422,Cinderella Girls Gekijou 3rd Season,"Comedy, Slice of Life",TV,"Gathering, Lesprit",4-koma manga,3 min per ep,https://cdn.myanimelist.net/images/anime/1618/90871.jpg
37423,Shiawase Pasta Story,Slice of Life,ONA,UNKNOWN,Novel,5 min per ep,https://cdn.myanimelist.net/images/anime/1163/90948.jpg
37424,Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,"Comedy, Slice of Life",ONA,"Gathering, Lesprit",4-koma manga,1 min per ep,https://cdn.myanimelist.net/images/anime/1652/90873.jpg
37426,Sarazanmai,"Action, Fantasy, Supernatural",TV,"MAPPA, Lapin Track",Original,22 min per ep,https://cdn.myanimelist.net/images/anime/1159/100455.jpg
37428,Chara to Otamajakushi Shima,"Adventure, Fantasy",TV,33 Collective,Original,5 min per ep,https://cdn.myanimelist.net/images/anime/1931/90895.jpg
37430,Tensei shitara Slime Datta Ken,"Action, Adventure, Comedy, Fantasy",TV,8bit,Manga,23 min per ep,https://cdn.myanimelist.net/images/anime/1069/123309.jpg
37431,Donten ni Warau x Mameshiba,Comedy,ONA,UNKNOWN,Original,30 sec,https://cdn.myanimelist.net/images/anime/1946/90905.jpg
37433,Wakaokami wa Shougakusei!,"Comedy, Slice of Life, Supernatural",TV,"Madhouse, DLE",Novel,12 min per ep,https://cdn.myanimelist.net/images/anime/1825/94402.jpg
37435,Carole & Tuesday,"Drama, Sci-Fi",TV,Bones,Original,22 min per ep,https://cdn.myanimelist.net/images/anime/1611/96157.jpg
37436,Revisions,"Action, Sci-Fi",TV,Shirogumi,Original,22 min per ep,https://cdn.myanimelist.net/images/anime/1215/111381.jpg
37437,Chimera,"Action, Horror, Supernatural",Movie,UNKNOWN,Novel,Unknown,https://cdn.myanimelist.net/images/anime/1641/90996.jpg
37438,Ingress the Animation,"Action, Mystery, Sci-Fi",TV,Craftar Studios,Game,23 min per ep,https://cdn.myanimelist.net/images/anime/1944/93421.jpg
37440,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,"Action, Sci-Fi",Movie,Production I.G,Original,1 hr,https://cdn.myanimelist.net/images/anime/1623/96878.jpg
37441,Psycho-Pass: Sinners of the System Case.2 - First Guardian,"Action, Sci-Fi",Movie,Production I.G,Original,1 hr,https://cdn.myanimelist.net/images/anime/1357/96879.jpg
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,"Action, Sci-Fi",Movie,Production I.G,Original,1 hr 7 min,https://cdn.myanimelist.net/images/anime/1819/97220.jpg
37446,Hyakuren no Haou to Seiyaku no Valkyria,Fantasy,TV,EMT Squared,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1585/95225.jpg
37447,Karakuri Circus,"Action, Adventure, Drama, Mystery",TV,Studio VOLN,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1518/110450.jpg
37448,Ladyspo,"Action, Comedy, Sci-Fi",TV,Brio Animation,Original,4 min per ep,https://cdn.myanimelist.net/images/anime/1345/94706.jpg
37449,Strike the Blood III,"Action, Fantasy, Supernatural, Ecchi",OVA,Connect,Light novel,26 min per ep,https://cdn.myanimelist.net/images/anime/1768/111676.jpg
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,"Drama, Romance, Supernatural",TV,CloverWorks,Light novel,24 min per ep,https://cdn.myanimelist.net/images/anime/1301/93586.jpg
37451,Boogiepop wa Warawanai (2019),"Avant Garde, Drama, Horror, Mystery, Supernatural",TV,Madhouse,Light novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1135/95454.jpg
37452,A Woman in a Fashion Building,Avant Garde,Movie,UNKNOWN,Original,50 sec,https://cdn.myanimelist.net/images/anime/1874/90974.jpg
37453,Time on the Planet,Avant Garde,Special,UNKNOWN,Original,30 sec,https://cdn.myanimelist.net/images/anime/1532/90975.jpg
37454,Mizu no Yume,UNKNOWN,Movie,UNKNOWN,Original,10 min,https://cdn.myanimelist.net/images/anime/1349/90976.jpg
37455,Amefuri Kuma no Ko,UNKNOWN,Music,UNKNOWN,Music,3 min,https://cdn.myanimelist.net/images/anime/1627/90978.jpg
37458,Kyoto Teramachi Sanjou no Holmes,"Drama, Mystery",TV,Seven,Novel,23 min per ep,https://cdn.myanimelist.net/images/anime/1304/92930.jpg
37460,Miki no Mikoto,"Fantasy, Slice of Life, Supernatural",ONA,UNKNOWN,Other,5 min,https://cdn.myanimelist.net/images/anime/1177/91002.jpg
37461,Kerakera,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1166/91003.jpg
37462,Umeboshi Jinsei,UNKNOWN,Music,UNKNOWN,Other,2 min,https://cdn.myanimelist.net/images/anime/1896/91004.jpg
37463,Rifujin-jin,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1897/91005.jpg
37464,Wasurenai yo,UNKNOWN,Music,Spooky graphic,Music,2 min,https://cdn.myanimelist.net/images/anime/1406/91012.jpg
37465,Echo: Kodama Suru Uta,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1002/91007.jpg
37466,Hina no Uta,UNKNOWN,Music,UNKNOWN,Original,2 min,https://cdn.myanimelist.net/images/anime/1080/91008.jpg
37467,Usagi no Matthew,Slice of Life,TV,Kachidoki Studio,Manga,1 min per ep,https://cdn.myanimelist.net/images/anime/1003/95068.jpg
37468,Oi Pii-tan!!,UNKNOWN,ONA,UNKNOWN,Manga,38 sec,https://cdn.myanimelist.net/images/anime/1312/91013.jpg
37472,Lalala Lala-chan: Lala to Mainichi,"Adventure, Fantasy",TV,UNKNOWN,Other,4 min per ep,https://cdn.myanimelist.net/images/anime/1771/96059.jpg
37474,Houkago no Yuutousei,Hentai,OVA,Queen Bee,Manga,20 min per ep,https://cdn.myanimelist.net/images/anime/1639/93062.jpg
37475,Kishuku Gakkou no Juliet,"Action, Comedy, Romance",TV,LIDENFILMS,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1908/93416.jpg
37476,Cardfight!! Vanguard (2018),Action,TV,OLM,Original,23 min per ep,https://cdn.myanimelist.net/images/anime/1408/96485.jpg
37481,Ongaku Shoujo (TV),Slice of Life,TV,Studio Deen,Original,23 min per ep,https://cdn.myanimelist.net/images/anime/1811/91043.jpg
37482,Kono Hoshi no Ue ni,"Adventure, Fantasy, Slice of Life",Movie,ANIDO FILM,Original,14 min,https://cdn.myanimelist.net/images/anime/1892/91046.jpg
37483,Bean Bandit,"Action, Comedy",OVA,Creators in Pack,Manga,11 min,https://cdn.myanimelist.net/images/anime/1651/93298.jpg
37484,Duel Masters!,"Action, Adventure, Comedy, Fantasy",TV,Ascension,Original,24 min per ep,https://cdn.myanimelist.net/images/anime/1920/91047.jpg
37485,Joukei,Slice of Life,Movie,UNKNOWN,Original,1 min per ep,https://cdn.myanimelist.net/images/anime/1978/98748.jpg
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,"Mystery, Supernatural",TV,Studio Deen,Manga,23 min per ep,https://cdn.myanimelist.net/images/anime/1180/93407.jpg
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2","Comedy, Drama, Mystery",TV,CloverWorks,Game,24 min per ep,https://cdn.myanimelist.net/images/anime/1861/91089.jpg
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,"Action, Comedy, Sci-Fi",TV,Bandai Namco Pictures,Manga,24 min per ep,https://cdn.myanimelist.net/images/anime/1776/96566.jpg
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,Comedy,Special,White Fox,Visual novel,23 min,https://cdn.myanimelist.net/images/anime/1163/97351.jpg
37493,Watashitachi no Mirai,UNKNOWN,OVA,Nippon Animation,Original,Unknown,https://cdn.myanimelist.net/images/anime/1194/91112.jpg
37494,Chikyuu to no Yakusoku,UNKNOWN,OVA,Tezuka Productions,Original,Unknown,https://cdn.myanimelist.net/images/anime/1282/91113.jpg
